,id,name,price,year,quality,type,volume_l,fuel_type,Kpp,text,date,city,link
4631,125688452,Toyota Land Cruiser,6500000,2001,Б/у,внедорожник,4.7, бензин, КПП автомат,"2001 г., Б/у внедорожник, 4.7 л, бензин, КПП автомат, с пробегом 450 000 км, серебристый, металлик, тонировка, люк, об...",19 сентября,Актобе,https://kolesa.kz//a/show/125688452
4632,125636392,Toyota Ipsum,3650000,2007,Б/у,минивэн,2.4, бензин, правый руль,"2007 г., Б/у минивэн, 2.4 л, бензин, правый руль, КПП автомат, с пробегом 97 000 км, белый, металлик, тонировка, спойл...",19 сентября,Актобе,https://kolesa.kz//a/show/125636392
4633,125673077,Toyota Land Cruiser Prado,7500000,2000,Б/у,внедорожник,3, дизель, КПП автомат,"2000 г., Б/у внедорожник, 3 л, дизель, КПП автомат, с пробегом 410 000 км",19 сентября,Талдыкорган,https://kolesa.kz//a/show/125673077
4634,125358931,Volkswagen Jetta,8100000,2018,Б/у,седан,1.4, бензин, КПП робот,"2018 г., Б/у седан, 1.4 л, бензин, КПП робот, с пробегом 39 000 км, серый, климат-контроль, круиз-контроль, мультируль...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125358931
4635,114036102,ГАЗ Соболь,3999900,2004,Б/у,микроавтобус,2.9, бензин, КПП механика,"2004 г., Б/у микроавтобус, 2.9 л, бензин, КПП механика, с пробегом 108 000 км, белый, литые диски, тонировка, люк, вет...",19 сентября,Темиртау,https://kolesa.kz//a/show/114036102
4636,125645479,Daewoo Matiz,1500000,2007,Б/у,хэтчбек,0.8, бензин, КПП автомат,"2007 г., Б/у хэтчбек, 0.8 л, бензин, КПП автомат, с пробегом 153 630 км, синий, Продаётся авто: Дэу-Матиз. 2007 года в...",19 сентября,Петропавловск,https://kolesa.kz//a/show/125645479
4637,125609904,Kia Optima,9550000,2019,Б/у,седан,2, бензин, КПП автомат,"2019 г., Б/у седан, 2 л, бензин, КПП автомат, с пробегом 41 500 км, серый, литые диски, тонировка, ксенон, биксенон, л...",19 сентября,Караганда,https://kolesa.kz//a/show/125609904
4638,125765922,Renault Sandero Stepway,4900000,2019,Б/у,хэтчбек,1.6, бензин, КПП автомат,"2019 г., Б/у хэтчбек, 1.6 л, бензин, КПП автомат, с пробегом 35 000 км, Срочно!",19 сентября,Алматы,https://kolesa.kz//a/show/125765922
4639,125628628,Mercedes-Benz GLE Coupe 53 AMG,67000000,2021,новый,кроссовер,3, бензин, КПП автомат,"2021 г., новый кроссовер, 3 л, бензин, КПП автомат, черный, металлик, Автомобиль в наличии! Официальная гарантия от BL...",19 сентября,Алматы,https://kolesa.kz//a/show/125628628
4640,125600128,Mercedes-Benz E 280,2400000,1998,Б/у,седан,2.8, бензин, КПП автомат,"1998 г., Б/у седан, 2.8 л, бензин, КПП автомат, синий",19 сентября,Жезказган,https://kolesa.kz//a/show/125600128
4641,125558572,Mercedes-Benz SL 500,12000000,2002,Б/у,родстер,5, бензин, КПП автомат,"2002 г., Б/у родстер, 5 л, бензин, КПП автомат, с пробегом 255 546 км, черный, металлик, литые диски, тонировка, спойл...",19 сентября,Алматы,https://kolesa.kz//a/show/125558572
4642,125599265,Mercedes-Benz GLE 450,54700000,2021,новый,кроссовер,3, бензин, КПП автомат,"2021 г., новый кроссовер, 3 л, бензин, КПП автомат, белый, металлик, Обмен на ваш авто. Кредитование. Европеец. Гарант...",19 сентября,Костанай,https://kolesa.kz//a/show/125599265
4643,122856021,BMW 328,2600000,1997,Б/у,кабриолет,2.8, бензин, КПП автомат,"1997 г., Б/у кабриолет, 2.8 л, бензин, КПП автомат, с пробегом 285 000 км, красный, литые диски, спойлер, обвес, ксено...",19 сентября,Караганда,https://kolesa.kz//a/show/122856021
4644,125599801,Toyota Alphard,6350000,2005,Б/у,минивэн,3, бензин, КПП автомат,"2005 г., Б/у минивэн, 3 л, бензин, КПП автомат, с пробегом 211 500 км, белый, тонировка, ветровики, ксенон, биксенон,...",19 сентября,Сарыагаш,https://kolesa.kz//a/show/125599801
4645,125178077,Mitsubishi Lancer,2800000,2005,Б/у,седан,1.6, бензин, КПП автомат,"2005 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 232 000 км, серебристый, хрустальная оптика, USB, MP3, ГУР,...",19 сентября,Алматы,https://kolesa.kz//a/show/125178077
4646,125458299,Toyota Sienna,12500000,2011,Б/у,минивэн,3.5, бензин, КПП автомат,"2011 г., Б/у минивэн, 3.5 л, бензин, КПП автомат, вишня, литые диски, тонировка, люк, рейлинги, хрустальная оптика, дн...",19 сентября,Актобе,https://kolesa.kz//a/show/125458299
4647,125583154,Porsche Panamera,28000000,2012,Б/у,лифтбек,4.8, бензин, КПП робот,"2012 г., Б/у лифтбек, 4.8 л, бензин, КПП робот, с пробегом 60 700 км, черный, металлик, литые диски, люк, панорамная к...",19 сентября,Алматы,https://kolesa.kz//a/show/125583154
4648,125554206,Mazda CX-5,6800000,2012,Б/у,кроссовер,2, бензин, КПП автомат,"2012 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 101 000 км, серебристый, металлик, литые диски, тонировка...",19 сентября,Уральск,https://kolesa.kz//a/show/125554206
4649,124335134,BMW 525,4300000,2004,Б/у,седан,2.5, бензин, КПП автомат,"2004 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 115 000 км, зеленый, металлик, литые диски, тонировка, фарк...",19 сентября,Кокшетау,https://kolesa.kz//a/show/124335134
4650,125239467,Toyota Land Cruiser,20018500,2012,Б/у,внедорожник,4.6, бензин, КПП автомат,"2012 г., Б/у внедорожник, 4.6 л, бензин, КПП автомат, с пробегом 201 000 км, черный, металлик, литые диски, тонировка,...",19 сентября,Тараз,https://kolesa.kz//a/show/125239467
4651,125554226,Volkswagen Sharan,1800000,2000,Б/у,минивэн,2.8, бензин, КПП автомат,"2000 г., Б/у минивэн, 2.8 л, бензин, КПП автомат, с пробегом 380 км, черный, кожа",19 сентября,Рудный,https://kolesa.kz//a/show/125554226
4652,125201682,Daewoo Nexia,1500000,2012,Б/у,седан,1.5, бензин, КПП механика,"2012 г., Б/у седан, 1.5 л, бензин, КПП механика, с пробегом 220 000 км, белый, тонировка, MP3, USB, аудиосистема, CD",19 сентября,Кызылорда,https://kolesa.kz//a/show/125201682
4653,125216894,Mitsubishi Space Wagon,850000,1989,Б/у,минивэн,2, бензин, КПП механика,"1989 г., Б/у минивэн, 2 л, бензин, КПП механика, с пробегом 240 000 км, красный, дневные ходовые огни, велюр, аудиосис...",19 сентября,Алматы,https://kolesa.kz//a/show/125216894
4654,125296675,Hyundai Sonata,7600000,2015,Б/у,седан,2.4, бензин, КПП автомат,"2015 г., Б/у седан, 2.4 л, бензин, КПП автомат, с пробегом 88 495 км, серебристый, металлик, литые диски, тонировка, х...",19 сентября,Алматы,https://kolesa.kz//a/show/125296675
4655,125508196,Mercedes-Benz E 200,2000000,1995,Б/у,универсал,2, бензин, КПП механика,"1995 г., Б/у универсал, 2 л, бензин, КПП механика, с пробегом 400 000 км, Не битый. Двиг.111. Мелкие вложения по кузов...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125508196
4656,125304342,Lifan Murman,4100000,2017,Б/у,седан,1.8, бензин, КПП механика,"2017 г., Б/у седан, 1.8 л, бензин, КПП механика, с пробегом 75 000 км, черный, металлик, литые диски, тонировка, хруст...",19 сентября,Костанай,https://kolesa.kz//a/show/125304342
4657,125242121,ВАЗ (Lada) Priora 2170 (седан),1350000,2007,Б/у,седан,1.6, бензин, КПП механика,"2007 г., Б/у седан, 1.6 л, бензин, КПП механика, серый, металлик, тонировка, хрустальная оптика, дневные ходовые огни,...",19 сентября,Алматы,https://kolesa.kz//a/show/125242121
4658,125238799,Hyundai Santa Fe,14300000,2019,Б/у,кроссовер,2.4, бензин, КПП автомат,"2019 г., Б/у кроссовер, 2.4 л, бензин, КПП автомат, с пробегом 23 000 км, черный, литые диски, тонировка, спойлер, рей...",19 сентября,Алматы,https://kolesa.kz//a/show/125238799
4659,125296439,Jeep Grand Cherokee,17800000,2012,Б/у,внедорожник,6.4, бензин, КПП автомат,"2012 г., Б/у внедорожник, 6.4 л, бензин, КПП автомат, с пробегом 77 000 км, бордовый, металлик, литые диски, панорамна...",19 сентября,Алматы,https://kolesa.kz//a/show/125296439
4660,125296658,Tesla Model S,20500000,2014,Б/у,лифтбек,электричество, КПП автомат, с пробегом 47 000 км,"2014 г., Б/у лифтбек, электричество, КПП автомат, с пробегом 47 000 км, металлик, Машина в идеальном состоянии! В эксп...",19 сентября,Алматы,https://kolesa.kz//a/show/125296658
4661,125251860,Nissan Patrol,13500000,2013,Б/у,внедорожник,5.6, бензин, КПП автомат,"2013 г., Б/у внедорожник, 5.6 л, бензин, КПП автомат, с пробегом 140 000 км, черный, Продам или поменяю",19 сентября,Алматы,https://kolesa.kz//a/show/125251860
4662,122761844,Kia Carnival,3600000,2002,Б/у,минивэн,2.9, дизель, КПП автомат,"2002 г., Б/у минивэн, 2.9 л, дизель, КПП автомат, с пробегом 221 400 км, черный, металлик, литые диски, рейлинги, прот...",19 сентября,Шымкент,https://kolesa.kz//a/show/122761844
4663,124778042,Hyundai Solaris,4000000,2014,Б/у,седан,1.4, бензин, КПП механика,"2014 г., Б/у седан, 1.4 л, бензин, КПП механика, с пробегом 100 000 км, серебристый, литые диски, противотуманки, ауди...",19 сентября,Павлодар,https://kolesa.kz//a/show/124778042
4664,125668668,Subaru Tribeca,5200000,2007,Б/у,кроссовер,3, газ-бензин, КПП автомат,"2007 г., Б/у кроссовер, 3 л, газ-бензин, КПП автомат, с пробегом 170 000 км, золотистый, металлик, литые диски, тониро...",19 сентября,Алматы,https://kolesa.kz//a/show/125668668
4665,125765169,Hyundai Accent,1800000,2006,Б/у,седан,1.5, бензин, КПП механика,"2006 г., Б/у седан, 1.5 л, бензин, КПП механика, с пробегом 200 000 км, черный, металлик, тонировка, ветровики, дневны...",19 сентября,Актау,https://kolesa.kz//a/show/125765169
4666,125688929,ВАЗ (Lada) 2112 (хэтчбек),1100000,2008,Б/у,хэтчбек,1.6, бензин, КПП механика,"2008 г., Б/у хэтчбек, 1.6 л, бензин, КПП механика, с пробегом 133 000 км, серебристый, металлик, тонировка, спойлер, о...",19 сентября,Кызылорда,https://kolesa.kz//a/show/125688929
4667,125738228,ГАЗ ГАЗель,6400000,2015,Б/у,фургон,2.9, газ-бензин, КПП механика,"2015 г., Б/у фургон, 2.9 л, газ-бензин, КПП механика, белый, спойлер, хрустальная оптика, корректор фар, обогрев зерка...",19 сентября,Алматы,https://kolesa.kz//a/show/125738228
4668,123993122,Nissan X-Trail LE Top 2.5,15419400,2021,новый,кроссовер,2.5, бензин, КПП вариатор,"2021 г., новый кроссовер, 2.5 л, бензин, КПП вариатор",19 сентября,Алматы,https://kolesa.kz//a/show/123993122
4669,118045351,Mitsubishi Montero,6000000,2005,Б/у,внедорожник,3.8, бензин, КПП автомат,"2005 г., Б/у внедорожник, 3.8 л, бензин, КПП автомат, с пробегом 150 843 км, черный, литые диски, тонировка, люк, ветр...",19 сентября,Шымкент,https://kolesa.kz//a/show/118045351
4670,125537542,ВАЗ (Lada) Priora 2170 (седан),1800000,2013,Б/у,седан,1.6, бензин, КПП механика,"2013 г., Б/у седан, 1.6 л, бензин, КПП механика, с пробегом 290 000 км, белый, металлик, тонировка, линзованная оптика...",19 сентября,Шымкент,https://kolesa.kz//a/show/125537542
4671,125765474,Lexus LX 570,50000000,2018,Б/у,внедорожник,5.7, бензин, КПП автомат,"2018 г., Б/у внедорожник, 5.7 л, бензин, КПП автомат, с пробегом 50 000 км, черный, металлик, литые диски, тонировка,...",19 сентября,Шымкент,https://kolesa.kz//a/show/125765474
4672,125765188,ВАЗ (Lada) 2114 (хэтчбек),1050000,2013,Б/у,хэтчбек,1.5, бензин, КПП механика,"2013 г., Б/у хэтчбек, 1.5 л, бензин, КПП механика, черный, металлик, багажник, противотуманки, корректор фар, велюр, C...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125765188
4673,125587350,Chevrolet Malibu,6700000,2013,Б/у,седан,2.4, бензин, КПП автомат,"2013 г., Б/у седан, 2.4 л, бензин, КПП автомат, с пробегом 104 000 км, Машина в достойном состоянии газ поставил не да...",19 сентября,Актау,https://kolesa.kz//a/show/125587350
4674,125765746,Volkswagen Golf,2000000,1993,Б/у,хэтчбек,1.8, бензин, КПП механика,"1993 г., Б/у хэтчбек, 1.8 л, бензин, КПП механика, с пробегом 100 000 км, фиолетовый, Тех состояние всё отл. 2 комплек...",19 сентября,Ават (Енбекшиказахский р-н),https://kolesa.kz//a/show/125765746
4675,125630500,ВАЗ (Lada) 2109 (хэтчбек),700000,2002,Б/у,хэтчбек,1.5, бензин, КПП механика,"2002 г., Б/у хэтчбек, 1.5 л, бензин, КПП механика, серебристый, металлик, литые диски, тонировка, фаркоп, дневные ходо...",19 сентября,Актобе,https://kolesa.kz//a/show/125630500
4676,120250561,Mazda CX-5,12500000,2021,новый,кроссовер,2, бензин, КПП автомат,"2021 г., новый кроссовер, 2 л, бензин, КПП автомат, серый, металлик",19 сентября,Уральск,https://kolesa.kz//a/show/120250561
4677,125734652,Subaru Forester,2800000,1997,Б/у,кроссовер,2, бензин, правый руль,"1997 г., Б/у кроссовер, 2 л, бензин, правый руль, КПП автомат, зеленый, металлик, литые диски, тонировка, люк, панорам...",19 сентября,Алматы,https://kolesa.kz//a/show/125734652
4678,125688858,Daewoo Nexia,700000,2007,Б/у,седан,1.5, бензин, КПП механика,"2007 г., Б/у седан, 1.5 л, бензин, КПП механика, с пробегом 130 000 км, вишня, металлик, противотуманки, велюр, аудиос...",19 сентября,Костанай,https://kolesa.kz//a/show/125688858
4679,125741238,Mitsubishi Galant,1350000,1990,Б/у,хэтчбек,2, бензин, КПП механика,"1990 г., Б/у хэтчбек, 2 л, бензин, КПП механика, с пробегом 324 808 км, серебристый, металлик, налог уплачен, техосмот...",19 сентября,Алматы,https://kolesa.kz//a/show/125741238
4680,125765087,Toyota Sienna,8500000,2015,Б/у,минивэн,3.5, бензин, КПП автомат,"2015 г., Б/у минивэн, 3.5 л, бензин, КПП автомат, с пробегом 95 000 км, литые диски, тонировка, ксенон, хрустальная оп...",19 сентября,Актобе,https://kolesa.kz//a/show/125765087
4681,119254922,Mitsubishi Outlander Instyle 4WD,15990000,2021,новый,кроссовер,2.4, бензин, КПП вариатор,"2021 г., новый кроссовер, 2.4 л, бензин, КПП вариатор",19 сентября,Алматы,https://kolesa.kz//a/show/119254922
4682,125765500,ВАЗ (Lada) 2115 (седан),1180000,2010,Б/у,седан,1.5, бензин, КПП механика,"2010 г., Б/у седан, 1.5 л, бензин, КПП механика, с пробегом 197 222 км, черный, металлик",19 сентября,Шымкент,https://kolesa.kz//a/show/125765500
4683,125765556,Toyota Alphard,4500000,2007,Б/у,минивэн,2.4, бензин, КПП автомат,"2007 г., Б/у минивэн, 2.4 л, бензин, КПП автомат, черный, ксенон, биксенон, хрустальная оптика, линзованная оптика",19 сентября,Актобе,https://kolesa.kz//a/show/125765556
4684,125100567,Lifan X50,2180000,2017,Б/у,хэтчбек,1.5, бензин, КПП вариатор,"2017 г., Б/у хэтчбек, 1.5 л, бензин, КПП вариатор, с пробегом 50 000 км, белый, литые диски, тонировка, дневные ходовы...",19 сентября,Уральск,https://kolesa.kz//a/show/125100567
4685,123530241,Mercedes-Benz C 180,6000000,2011,Б/у,седан,1.8, бензин, КПП автомат,"2011 г., Б/у седан, 1.8 л, бензин, КПП автомат, черный, Обмен не интересует",19 сентября,Алматы,https://kolesa.kz//a/show/123530241
4686,125751040,Toyota Camry,9700000,2013,Б/у,седан,2.5, бензин, КПП автомат,"2013 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 170 000 км, серый, металлик, литые диски, тонировка, биксен...",19 сентября,Караганда,https://kolesa.kz//a/show/125751040
4687,119881468,Citroen Xsara Picasso,2700000,2003,Б/у,минивэн,2, дизель, КПП механика,"2003 г., Б/у минивэн, 2 л, дизель, КПП механика, с пробегом 300 км, синий, тонировка, велюр, аудиосистема, CD, ГУР, AB...",19 сентября,Актобе,https://kolesa.kz//a/show/119881468
4688,125726900,Opel Zafira,4500000,2008,Б/у,минивэн,1.6, бензин, КПП механика,"2008 г., Б/у минивэн, 1.6 л, бензин, КПП механика, с пробегом 300 001 км, серебристый, металлик, литые диски, тонировк...",19 сентября,Талдыкорган,https://kolesa.kz//a/show/125726900
4689,125727324,Hyundai Tucson,10500000,2017,Б/у,кроссовер,2, бензин, КПП автомат,"2017 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 45 000 км, черный, металлик, литые диски, тонировка, пано...",19 сентября,Алматы,https://kolesa.kz//a/show/125727324
4690,123767271,ВАЗ (Lada) 2104,560000,2005,Б/у,универсал,1.5, бензин, КПП механика,"2005 г., Б/у универсал, 1.5 л, бензин, КПП механика, синий, металлик, Мотор после кап. Коробка от нивы, технический ма...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/123767271
4691,125529412,ВАЗ (Lada) Priora 2172 (хэтчбек),2400000,2012,Б/у,хэтчбек,1.6, бензин, КПП механика,"2012 г., Б/у хэтчбек, 1.6 л, бензин, КПП механика, с пробегом 150 000 км, серебристый, металлик, литые диски, тонировк...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125529412
4692,125713432,Hyundai Creta,13500000,2021,Б/у,кроссовер,2, бензин, КПП автомат,"2021 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 25 км, белый, литые диски, тонировка, люк, панорамная кры...",19 сентября,Алматы,https://kolesa.kz//a/show/125713432
4693,108675774,Mercedes-Benz S 63 AMG,33500000,2014,Б/у,седан,5.5, бензин, КПП автомат,"2014 г., Б/у седан, 5.5 л, бензин, КПП автомат, с пробегом 20 000 км, белый, литые диски, тонировка, люк, панорамная к...",19 сентября,Алматы,https://kolesa.kz//a/show/108675774
4694,125686954,Audi 80,800000,1993,Б/у,седан,2, бензин, КПП механика,"1993 г., Б/у седан, 2 л, бензин, КПП механика, с пробегом 407 000 км, зеленый, тонировка, хрустальная оптика, корректо...",19 сентября,Уральск,https://kolesa.kz//a/show/125686954
4695,125149463,Kia Sportage,8300000,2014,Б/у,кроссовер,2, бензин, КПП автомат,"2014 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 70 000 км, белый, литые диски, хрустальная оптика, линзов...",19 сентября,Атырау,https://kolesa.kz//a/show/125149463
4696,125689104,Daewoo Nexia,1430000,2010,Б/у,седан,1.6, бензин, КПП механика,"2010 г., Б/у седан, 1.6 л, бензин, КПП механика, с пробегом 230 000 км, черный, металлик, линзованная оптика, велюр, C...",19 сентября,Алматы,https://kolesa.kz//a/show/125689104
4697,125470178,Volkswagen Golf,2400000,1998,Б/у,хэтчбек,2.3, бензин, КПП автомат,"1998 г., Б/у хэтчбек, 2.3 л, бензин, КПП автомат, с пробегом 290 км, синий, металлик, литые диски, тонировка, люк, дне...",19 сентября,Шымкент,https://kolesa.kz//a/show/125470178
4698,125688862,Nissan Almera Tino,2500000,2002,Б/у,минивэн,1.8, бензин, КПП механика,"2002 г., Б/у минивэн, 1.8 л, бензин, КПП механика, зеленый, металлик, тонировка, корректор фар, велюр, аудиосистема, Г...",19 сентября,Хромтау,https://kolesa.kz//a/show/125688862
4699,110311610,SsangYong Korando,2200000,1998,Б/у,кроссовер,2.9, дизель, КПП автомат,"1998 г., Б/у кроссовер, 2.9 л, дизель, КПП автомат, с пробегом 285 000 км, белый, фаркоп, литые диски, тонировка, кенг...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/110311610
4700,125672632,Lexus ES 330,6550000,2006,Б/у,седан,3.3, бензин, КПП автомат,"2006 г., Б/у седан, 3.3 л, бензин, КПП автомат, белый, кожа, DVD-чейнджер, С 2012 года одна хозяйка. Дом, работа, школ...",19 сентября,Кызылорда,https://kolesa.kz//a/show/125672632
4701,125645296,Toyota Alphard,5800000,2007,Б/у,минивэн,3, бензин, КПП автомат,"2007 г., Б/у минивэн, 3 л, бензин, КПП автомат, с пробегом 200 000 км, черный, металлик, литые диски, тонировка, спойл...",19 сентября,Актобе,https://kolesa.kz//a/show/125645296
4702,124710779,Mercedes-Benz E 280,5900000,2007,Б/у,седан,3, бензин, КПП автомат,"2007 г., Б/у седан, 3 л, бензин, КПП автомат, с пробегом 160 000 км, черный, металлик, литые диски, тонировка, спойлер...",19 сентября,Алматы,https://kolesa.kz//a/show/124710779
4703,123077357,Hyundai ix35,6900000,2012,Б/у,кроссовер,2, бензин, КПП механика,"2012 г., Б/у кроссовер, 2 л, бензин, КПП механика, с пробегом 90 000 км, металлик, Кондиционер, эл. Стеклоподъёмники,...",19 сентября,Талдыкорган,https://kolesa.kz//a/show/123077357
4704,125644946,Audi 100,1550000,1992,Б/у,седан,2.3, бензин, КПП механика,"1992 г., Б/у седан, 2.3 л, бензин, КПП механика, красный, литые диски, тонировка, люк, ксенон, линзованная оптика, дне...",19 сентября,Шымкент,https://kolesa.kz//a/show/125644946
4705,125645455,Volkswagen Golf,1550000,1993,Б/у,хэтчбек,1.8, бензин, КПП автомат,"1993 г., Б/у хэтчбек, 1.8 л, бензин, КПП автомат, голубой, Автомобиль в отличном состоянии",19 сентября,Шымкент,https://kolesa.kz//a/show/125645455
4706,125645140,Ford Mondeo,2200000,2001,Б/у,лифтбек,2.5, бензин, КПП механика,"2001 г., Б/у лифтбек, 2.5 л, бензин, КПП механика, черный, литые диски, тонировка, противотуманки, корректор фар, обог...",19 сентября,Петропавловск,https://kolesa.kz//a/show/125645140
4707,125645184,Volkswagen Passat,1250000,1989,Б/у,седан,1.8, бензин, КПП механика,"1989 г., Б/у седан, 1.8 л, бензин, КПП механика, с пробегом 400 000 км, красный, литые диски, тонировка, спойлер, корр...",19 сентября,Караганда,https://kolesa.kz//a/show/125645184
4708,125591184,Toyota Camry,13200000,2017,Б/у,седан,2.5, бензин, КПП автомат,"2017 г., Б/у седан, 2.5 л, бензин, КПП автомат, с пробегом 64 500 км, белый, металлик, Продам Toyota Camry 55 N4 NAVI...",19 сентября,Алматы,https://kolesa.kz//a/show/125591184
4709,125599469,Opel Vectra,900000,1991,Б/у,седан,2, бензин, КПП механика,"1991 г., Б/у седан, 2 л, бензин, КПП механика, с пробегом 307 129 км, синий, металлик, литые диски, тонировка, велюр,...",19 сентября,Шымкент,https://kolesa.kz//a/show/125599469
4710,124605675,Renault Laguna,2300000,2003,Б/у,универсал,3, бензин, КПП типтроник,"2003 г., Б/у универсал, 3 л, бензин, КПП типтроник, с пробегом 250 000 км, серебристый, металлик, литые диски, рейлинг...",19 сентября,Алматы,https://kolesa.kz//a/show/124605675
4711,122088501,Toyota Camry,17500000,2019,Б/у,седан,3.5, бензин, КПП автомат,"2019 г., Б/у седан, 3.5 л, бензин, КПП автомат, с пробегом 29 000 км, белый, металлик, свежедоставлен, Made in JAPAN....",19 сентября,Алматы,https://kolesa.kz//a/show/122088501
4712,125554568,Daewoo Nexia,1400000,2008,Б/у,седан,1.6, бензин, КПП механика,"2008 г., Б/у седан, 1.6 л, бензин, КПП механика, с пробегом 66 000 км, серебристый, металлик, ГУР, сигнализация, центр...",19 сентября,Шымкент,https://kolesa.kz//a/show/125554568
4713,125554200,Toyota Land Cruiser Prado,14300000,2007,Б/у,внедорожник,4, бензин, КПП автомат,"2007 г., Б/у внедорожник, 4 л, бензин, КПП автомат, с пробегом 67 000 км, серебристый, Состояние соответствует пробегу...",19 сентября,Алматы,https://kolesa.kz//a/show/125554200
4714,119313052,Mitsubishi L200,10300000,2015,Б/у,пикап,2.5, бензин, КПП механика,"2015 г., Б/у пикап, 2.5 л, бензин, КПП механика, с пробегом 110 000 км, серебристый, ветровики, противотуманки, омыват...",19 сентября,Петропавловск,https://kolesa.kz//a/show/119313052
4715,123920982,Nissan Maxima,1500000,1995,Б/у,седан,2, бензин, КПП автомат,"1995 г., Б/у седан, 2 л, бензин, КПП автомат, серебристый, металлик, кожа, Европейц. Вложение косметика, алдыңғы бампе...",19 сентября,Тараз,https://kolesa.kz//a/show/123920982
4716,125553663,BMW 120,2500000,2005,Б/у,хэтчбек,2, бензин, КПП автомат,"2005 г., Б/у хэтчбек, 2 л, бензин, КПП автомат, с пробегом 178 000 км, серый, металлик, кожа, Машина в хорошем состоян...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125553663
4717,125553468,Kia Rio,5900000,2016,Б/у,седан,1.6, бензин, КПП автомат,"2016 г., Б/у седан, 1.6 л, бензин, КПП автомат, с пробегом 96 000 км, белый, металлик, литые диски, тонировка, противо...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125553468
4718,113849952,Land Rover Range Rover,10200000,2010,Б/у,внедорожник,5, бензин, КПП типтроник,"2010 г., Б/у внедорожник, 5 л, бензин, КПП типтроник, с пробегом 135 000 км, коричневый, металлик, литые диски, люк, о...",19 сентября,Алматы,https://kolesa.kz//a/show/113849952
4719,124095024,ВАЗ (Lada) Priora 2171 (универсал),1450000,2013,Б/у,универсал,1.6, бензин, КПП механика,"2013 г., Б/у универсал, 1.6 л, бензин, КПП механика, с пробегом 125 000 км, серебристый, металлик, рейлинги, багажник,...",19 сентября,Алматы,https://kolesa.kz//a/show/124095024
4720,119333483,Subaru Legacy,1300000,1998,Б/у,универсал,2.5, бензин, правый руль,"1998 г., Б/у универсал, 2.5 л, бензин, правый руль, КПП автомат, зеленый, Контрактный двигатель, контрактная коробка,...",19 сентября,Костанай,https://kolesa.kz//a/show/119333483
4721,125507990,Hyundai Grandeur,3200000,2006,Б/у,седан,3.3, бензин, КПП автомат,"2006 г., Б/у седан, 3.3 л, бензин, КПП автомат, с пробегом 240 000 км, вишня, металлик, литые диски, тонировка, люк, к...",19 сентября,Актобе,https://kolesa.kz//a/show/125507990
4722,125507412,Toyota 4Runner,6000000,2004,Б/у,внедорожник,4, бензин, КПП автомат,"2004 г., Б/у внедорожник, 4 л, бензин, КПП автомат, с пробегом 106 000 км, черный, металлик, литые диски, тонировка, б...",19 сентября,Атырау,https://kolesa.kz//a/show/125507412
4723,125506712,Hyundai Elantra,5300000,2012,Б/у,седан,1.6, бензин, КПП механика,"2012 г., Б/у седан, 1.6 л, бензин, КПП механика, с пробегом 240 000 км, белый, металлик, литые диски, тонировка, ветро...",19 сентября,Алматы,https://kolesa.kz//a/show/125506712
4724,125507805,Mercedes-Benz E 500,7500000,2004,Б/у,универсал,5, бензин, КПП автомат,"2004 г., Б/у универсал, 5 л, бензин, КПП автомат, с пробегом 101 000 км, черный, металлик, Машина в идеальном сосотоян...",19 сентября,Алматы,https://kolesa.kz//a/show/125507805
4725,125038421,Toyota Avensis,3600000,2002,Б/у,седан,1.8, бензин, КПП механика,"2002 г., Б/у седан, 1.8 л, бензин, КПП механика, серебристый, металлик, литые диски, тонировка, омыватель фар, коррект...",19 сентября,Нур-Султан (Астана),https://kolesa.kz//a/show/125038421
4726,125190020,Hyundai Santa Fe,4200000,2005,Б/у,кроссовер,2, дизель, КПП автомат,"2005 г., Б/у кроссовер, 2 л, дизель, КПП автомат",19 сентября,Шымкент,https://kolesa.kz//a/show/125190020
4727,122849196,BMW X6,26000000,2016,Б/у,кроссовер,3, бензин, КПП автомат,"2016 г., Б/у кроссовер, 3 л, бензин, КПП автомат, с пробегом 49 186 км, белый, металлик, литые диски, рейлинги, багажн...",19 сентября,Алматы,https://kolesa.kz//a/show/122849196
4728,125270130,Toyota RAV 4,8700000,2011,Б/у,кроссовер,2, бензин, КПП автомат,"2011 г., Б/у кроссовер, 2 л, бензин, КПП автомат, с пробегом 120 000 км, черный, литые диски, тонировка, ветровики, хр...",19 сентября,Актобе,https://kolesa.kz//a/show/125270130
